N,drug_name,event_name,drug_id,event_id,comment
-1,Ifosfamide: Ifosfamide,Hypotonia: Flaccidity of muscle (finding)|Poor muscle tone (finding),19078187,186611004|398152000,
-1,Acenocoumarol: Acenocoumarol,Arrhythmia: Cardiac arrhythmia (disorder),19024063,698247007,
-1,Oxazepam: Oxazepam,Angioedema: Angioedema of lip (disorder)|Angioedema (disorder)|Allergic angioedema (disorder)|Giant urticaria (disorder)|Angioedema of eyelid (disorder)|Respiratory angioedema (disorder)|Angioneurotic edema of larynx (disorder),724816,846579005|41291007|402387002|400075008|846577007|844575001|232437009,
-1,Simvastatin: Simvastatin,Panic attack: Panic attack (finding),1539403,225624000,
-1,Nitrazepam: Nitrazepam,Diarrhoea: Acute diarrhea (disorder)|Liquid stool (finding)|Loose stool (finding)|Diarrhea (finding)|Chronic diarrhea (disorder),19020021,409966000|398212009|398032003|62315008|236071009,
-1,Capsaicin: Capsaicin,Application site swelling: Application site edema (disorder),939881,95372000,
-1,Ifosfamide: Ifosfamide,Dysaesthesia: Dysesthesia (finding),19078187,279079003,
-1,Agomelatine: Agomelatine,Dermatitis allergic: Atopic dermatitis (disorder)|Cutaneous hypersensitivity (disorder),36878783,24079001|21626009,
-1,Meropenem: meropenem,Type I hypersensitivity: Type 1 hypersensitivity response (disorder),1709170,12263007,
-1,Fosamprenavir: fosamprenavir,Abdominal pain: Chronic abdominal pain (finding)|Abdominal colic (finding)|Stomach cramps (finding)|Abdominal pain (finding),1736829,111985007|9991008|51197009|21522001,
-1,Dexchlorpheniramine: dexchlorpheniramine,Bradycardia: Bradycardia (finding),1188114,48867003,
-1,Methylphenidate: Methylphenidate,Hemiplegia: Hemiplegia (disorder),705944,50582007,
-1,Chloramphenicol: Chloramphenicol,Blepharitis: Blepharitis (disorder),990069,41446000,
-1,Methylprednisolone: Methylprednisolone,Acute psychosis: Psychotic disorder (disorder),1506270,69322001,
-1,Streptomycin: Streptomycin,Skin exfoliation: Scaly skin (finding)|Peeling of skin (finding),1836191,271761007|271767006,
-1,Piracetam: Piracetam,Nervousness: Feeling nervous (finding),19046654,424196004,
-1,Pramipexole: Pramipexole,Urinary incontinence: Urinary incontinence (finding),720810,165232002,
-1,Tamoxifen: Tamoxifen,Mood altered: Mood swings (finding)|Disturbance in mood (finding),1436678,18963009|48079002,
-1,Betahistine: BETAHISTINE,Nervousness: Feeling nervous (finding),19020124,424196004,
-1,Doxycycline: Doxycycline,Skin ulcer: Skin ulcer (disorder)|Ulcer of lower extremity (disorder)|Ulcer of foot (disorder)|Chronic ulcer of skin (disorder),1738521,46742003|95344007|95345008|19429009,
-1,Cyclopentolate: Cyclopentolate,Psychomotor hyperactivity: Hyperactive behavior (finding)|Psychomotor agitation (finding),910232,44548000|47295007,
-1,Dexchlorpheniramine: dexchlorpheniramine,Photosensitivity reaction: Photosensitivity (finding),1188114,90128006,
-1,Gemcitabine: gemcitabine,Rales: Respiratory crackles (finding),1314924,48409008,
-1,Yellow fever vaccine: Yellow Fever Vaccine,Spinal pain: Pain in spine (finding),559532,48926009,
-1,Citalopram: Citalopram,Blepharospasm: Blepharospasm (disorder),797617,59026006,
-1,Nitrofurantoin: Nitrofurantoin,Tongue oedema: Edema of the tongue (disorder),920293,81950002,
-1,Brimonidine: brimonidine,Blister: Blister of skin AND/OR mucosa (disorder)|Vesicle (morphologic abnormality),915542,417237009|82515000,
-1,Teriflunomide: teriflunomide,Cold sweat: Cold sweat (finding)|Clammy skin (finding),42900584,83547004|102598000,
-1,Zuclopenthixol: Zuclopenthixol,Trismus: Trismus (finding)|Temporomandibular joint locking (finding),19010886,87866006|298373009,
-1,Bupivacaine: Bupivacaine,Paresis: Muscle weakness (finding),732893,26544005,
-1,Miglustat: Miglustat,Ataxia: Ataxia (finding),19045272,20262006,
-1,Riluzole: Riluzole,Jaundice: Jaundice (finding),735951,18165001,
-1,Azacitidine: Azacitidine,Skin infection: Infection of skin and/or subcutaneous tissue (disorder),1314865,19824006,
-1,Cholera vaccine: Cholera Vaccine,Syncope: Syncope (disorder)|Vasovagal syncope (disorder),595252,271594007|398665005,
-1,Lercanidipine: lercanidipine,Head discomfort: Headache (finding),19015802,25064002,
-1,Gliclazide: Gliclazide,Eczema: Chronic eczema (disorder)|Exacerbation of eczema (disorder)|Eczema (disorder),19059796,44256003|135843006|43116000,
-1,Prednisone: Prednisone,Paresis: Muscle weakness (finding),1551099,26544005,
-1,Ezetimibe: ezetimibe,Anal incontinence: Incontinence of feces (finding),1526475,72042002,
-1,Mebeverine: mebeverine,Tachycardia: Tachycardia (finding),19008994,3424008,
-1,Dexchlorpheniramine: dexchlorpheniramine,Hallucination: Hallucinations (finding),1188114,7011001,
-1,Desloratadine: desloratadine,Throat irritation: Throat irritation (finding),1103006,162400007,
-1,Levobupivacaine: Levobupivacaine,Tachycardia: Tachycardia (finding),19098741,3424008,
-1,Methylprednisolone: Methylprednisolone,Dysaesthesia: Dysesthesia (finding),1506270,279079003,
-1,Cyclopentolate: Cyclopentolate,Hypotension: Low blood pressure (disorder),910232,45007003,
-1,Mebeverine: mebeverine,Hyperhidrosis: Sweating (finding)|Sweating attack (finding)|Hyperhidrosis (disorder)|Excessive sweating (finding),19008994,415690000|300938001|312230002|52613005,
-1,Desloratadine: desloratadine,Burning sensation: Burning sensation (finding)|Burning feet (finding),1103006,90673000|36031001,
-1,Spironolactone: Spironolactone,Faeces discoloured: Dark stools (finding),970250,35064005,
-1,Clotrimazole: Clotrimazole,Oedema peripheral: Edema of lower extremity (finding)|Edema of hand (finding)|Ankle edema (finding)|Peripheral edema (disorder)|Edema of foot (finding),1000632,102572006|102564009|26237000|271809000|102576009,
-1,Azithromycin: Azithromycin,Urinary incontinence: Urinary incontinence (finding),1734104,165232002,
-1,Ivermectin: Ivermectin,Eyelid oedema: Edema of eyelid (disorder),1784444,89091004,
-1,Cetirizine: Cetirizine,Productive cough: Does expectorate (finding)|Sputum - symptom (finding)|Sputum finding (finding)|Productive cough (finding),1149196,289119003|248596009|248595008|28743005,
-1,Nebivolol: nebivolol,Heart rate irregular: Irregular heart beat (finding),1314577,361137007,
-1,Perampanel: perampanel,"Hallucination, visual: Visual hallucinations (finding)",42904177,64269007,
-1,Rizatriptan: rizatriptan,Dysgeusia: Taste sense altered (finding)|Metallic taste (finding),1154077,271801002|11193009,
-1,Indacaterol: indacaterol,Sneezing: Sneezing (finding),40240664,76067001,
-1,Tizanidine: tizanidine,Tongue oedema: Edema of the tongue (disorder),778474,81950002,
-1,Clomipramine: Clomipramine,Loss of libido: Lack of libido (finding),798834,248096004,
-1,Nitrofurantoin: Nitrofurantoin,Pain of skin: Pain of skin (finding),920293,301364008,
-1,Atenolol: Atenolol,Dyspnoea exertional: Dyspnea on exertion (finding),1314002,60845006,
-1,Prednisone: Prednisone,"Hallucination, auditory: Auditory hallucinations (finding)",1551099,45150006,
-1,Doxycycline: Doxycycline,Facial pain: Pain in face (finding),1738521,95668009,
-1,Montelukast: montelukast,Gastroenteritis: Gastroenteritis (disorder)|Acute gastroenteritis (disorder),1154161,25374005|69776003,
-1,Clobazam: clobazam,Psychotic disorder: Paranoid disorder (disorder)|Psychotic disorder (disorder),19050832,191667009|69322001,
-1,Amitriptyline: Amitriptyline,Initial insomnia: Initial insomnia (disorder),710062,59050008,
-1,Progesterone: Progesterone,Photosensitivity reaction: Photosensitivity (finding),1552310,90128006,
-1,Cefpodoxime: cefpodoxime,Tinnitus: Tinnitus (finding),1749008,60862001,
-1,Metronidazole: Metronidazole,Frequent bowel movements: Frequent defecation (finding),1707164,300381009,
-1,Cefepime: cefepime,Mouth ulceration: Ulcer of mouth (disorder),1748975,26284000,
-1,Temsirolimus: temsirolimus,Rash maculo-papular: Maculopapular eruption (disorder),19092845,247471006,
-1,Folic acid: Folic Acid,Burning sensation: Burning sensation (finding)|Burning feet (finding),19111620,90673000|36031001,
-1,Potassium: Potassium,Restlessness: Restlessness (finding),19049024,162221009,
-1,Levothyroxine: levothyroxine,"Hallucination, visual: Visual hallucinations (finding)",1501700,64269007,
-1,Clobetasol: Clobetasol,Arthralgia: Shoulder pain (finding)|Joint pain (finding)|Pain in wrist (finding)|Hip pain (finding)|Pain of joint of knee (finding)|Multiple joint pain (finding)|Ankle pain (finding)|Pain in elbow (finding),998415,45326000|57676002|56608008|49218002|1003721002|35678005|247373008|74323005,
-1,Enalapril: Enalapril,Heart rate irregular: Irregular heart beat (finding),1341927,361137007,
-1,Tramadol: Tramadol,Pain in jaw: Jaw pain (finding),1103314,274667000,
-1,Metronidazole: Metronidazole,Cellulitis: Cellulitis (disorder)|Phlegmon (morphologic abnormality)|Cellulitis of upper limb (disorder)|Cellulitis of lower limb (disorder),1707164,128045006|190280006|449671007|449710006,
-1,Piroxicam: Piroxicam,Joint swelling: Swelling of knee joint (finding)|Swollen ankle (finding)|Joint swelling (finding),1146810,299322007|267039000|271771009,
-1,Cholera vaccine: Cholera Vaccine,Lymphadenopathy: Cervical lymphadenopathy (disorder)|Disorder of lymph node (disorder)|Lymphadenopathy (disorder)|Supraclavicular lymphadenopathy (disorder)|Axillary lymphadenopathy (disorder),595252,127086001|76616003|30746006|127088000|127189005,
-1,Mitomycin: Mitomycin,Rash vesicular: Vesicular eruption (disorder),1389036,79893008,
-1,Escitalopram: Escitalopram,Polydipsia: Excessive thirst (finding),715939,17173007,
-1,Acetazolamide: Acetazolamide,Exposure during pregnancy: Maternal drug exposure (disorder),929435,95606005,
-1,Amantadine: Amantadine,Amnesia: Poor short-term memory (finding)|Amnesia (finding),19087090,247592009|48167000,
-1,Allopurinol: Allopurinol,Folliculitis: Folliculitis (disorder),1167322,13600006,
-1,Hydroxyzine: Hydroxyzine,Diplopia: Diplopia (disorder),777221,24982008,
-1,Benzydamine: Benzydamine,Paraesthesia oral: Paresthesia of tongue (disorder)|Oral paresthesia (disorder),19019620,95527007|95524000,
-1,Eslicarbazepine: eslicarbazepine,Aphasia: Word finding difficulty (disorder)|Dysphasia (finding)|Aphasia (finding),44507780,229738006|20301004|87486003,
-1,Etofenamate: etofenamate,Burning sensation: Burning sensation (finding)|Burning feet (finding),19095561,90673000|36031001,
-1,Dabigatran: dabigatran,Oesophageal disorder: Disorder of esophagus (disorder),45775372,37657006,
-1,Dexchlorpheniramine: dexchlorpheniramine,Loss of consciousness: Loss of consciousness (finding)|Syncope (disorder)|Unconscious (finding),1188114,419045004|271594007|418107008,
-1,Desogestrel: Desogestrel,Pelvic pain: Pain in female pelvis (finding)|Pain in pelvis (finding),1588000,426702003|30473006,
-1,Deferiprone: deferiprone,Abdominal discomfort: Upset stomach (finding)|Stomach ache (finding)|Abdominal discomfort (finding)|Gastrointestinal irritation (finding),19011091,162059005|271681002|43364001|95516005,
-1,Sodium bicarbonate: Sodium Bicarbonate,Abdominal distension: Abdominal distension symptom (finding)|Abdominal bloating (finding)|Swollen abdomen (finding),939506,162068007|116289008|60728008,
-1,Azacitidine: Azacitidine,Skin mass: Mass of skin (finding),1314865,297960002,
-1,Benzydamine: Benzydamine,Dry mouth: Xerostomia (disorder),19019620,87715008,
-1,Ambroxol: Ambroxol,Skin reaction: Skin reaction (observable entity)|Finding of skin reaction (finding),19088167,251348006|366667001,
-1,Mirtazapine: Mirtazapine,Dermatitis allergic: Atopic dermatitis (disorder)|Cutaneous hypersensitivity (disorder),725131,24079001|21626009,
-1,Dexamethasone: Dexamethasone,Affective disorder: Mood disorder (disorder)|Affective psychosis (disorder),1518254,46206005|441704009,
-1,Mirtazapine: Mirtazapine,Listless: Indifference (finding),725131,20602000,
-1,Melphalan: Melphalan,Hiccups: Hiccoughs (finding),1301267,65958008,
-1,Mepivacaine: Mepivacaine,Dysarthria: Unable to articulate clearly (finding)|Slurred speech (finding)|Dysarthria (finding),702774,286295003|289195008|8011004,
-1,Methylphenidate: Methylphenidate,Gastrointestinal pain: Abdominal pain (finding),705944,21522001,
-1,Tigecycline: tigecycline,Melaena: Melena (disorder),1742432,2901004,
-1,Magnesium sulfate: Magnesium Sulfate,Hypotonia: Flaccidity of muscle (finding)|Poor muscle tone (finding),19093848,186611004|398152000,
-1,Acenocoumarol: Acenocoumarol,Injection site haematoma: Injection site bruising (disorder),19024063,95401009,
-1,Cyclophosphamide: Cyclophosphamide,Facial paresis: Weakness of face muscles (finding),1310317,95666008,
-1,Lorazepam: Lorazepam,"Thirst: Thirst, function (observable entity)|Excessive thirst (finding)|Increased thirst (finding)",791967,59299002|17173007|249477003,
-1,Linezolid: linezolid,Skin hyperpigmentation: Hyperpigmentation of skin (disorder),1736887,49765009,
-1,Paclitaxel: Paclitaxel,Periodontitis: Periodontitis (disorder),1378382,41565005,
-1,Citalopram: Citalopram,Dental caries: Dental caries (disorder),797617,80967001,
-1,Nimesulide: nimesulide,Abdominal distension: Abdominal distension symptom (finding)|Abdominal bloating (finding)|Swollen abdomen (finding),19069425,162068007|116289008|60728008,
-1,Agomelatine: Agomelatine,Burning sensation: Burning sensation (finding)|Burning feet (finding),36878783,90673000|36031001,
-1,Lactulose: Lactulose,Melaena: Melena (disorder),987245,2901004,
-1,Atorvastatin: atorvastatin,Abnormal loss of weight: Abnormal weight loss (finding)|Unintentional weight loss (finding),1545958,267024001|448765001,
-1,Fluorouracil: Fluorouracil,Pain of skin: Pain of skin (finding),955632,301364008,
-1,Montelukast: montelukast,Haematuria: Frank hematuria (disorder)|Blood in urine (finding),1154161,197941005|34436003,
-1,Miconazole: Miconazole,Oral pain: Sore mouth (finding)|Painful mouth (finding),907879,162011005|102616008,
-1,Olanzapine: olanzapine,Ear pain: Otalgia (finding),785788,16001004,
-1,Clarithromycin: Clarithromycin,Productive cough: Does expectorate (finding)|Sputum - symptom (finding)|Sputum finding (finding)|Productive cough (finding),1750500,289119003|248596009|248595008|28743005,
-1,Flecainide: Flecainide,Dyspepsia: Heartburn (finding)|Indigestion (finding)|Abnormal digestive tract function (finding),1354860,16331000|162031009|61578001,
-1,Haloperidol: Haloperidol,Nightmare: Nightmares (finding)|Unpleasant dream (finding),766529,419145002|419748005,
-1,Promethazine: Promethazine,Hot flush: Flushing (disorder),1153013,238810007,
-1,Candesartan: candesartan,Urinary tract infection: Recurrent urinary tract infection (disorder)|Urinary tract infectious disease (disorder)|Lower urinary tract infectious disease (disorder)|Chronic urinary tract infection (disorder),1351557,197927001|68566005|4009004|197928006,
-1,Oxazepam: Oxazepam,Muscle spasms: Cramp (finding)|Cramp of muscle of bilateral lower limbs (finding)|Cramp in lower leg associated with rest (finding)|Spasm (finding)|Cramp in lower limb (finding)|Spasm of back muscles (finding),724816,55300003|15639921000119107|102549009|45352006|449917004|203095000,
-1,Perindopril: Perindopril,Balance disorder: Loss of equilibrium (finding)|Impairment of balance (finding)|Unsteadiness present (finding)|Difficulty balancing (finding),1373225,89419008|387603000|267084003|282302006,
-1,Folic acid: Folic Acid,Irritability: Feeling irritable (finding),19111620,55929007,
-1,Hydrochlorothiazide: Hydrochlorothiazide,Ocular hyperaemia: Hyperemia of eye (finding)|Red eye (disorder)|Bilateral red eyes (disorder),974166,781682005|75705005|12241791000119109,
-1,Emtricitabine: emtricitabine,Dizziness: Dizziness (finding)|Feeling faint (finding)|Lightheadedness (finding)|Giddiness (finding)|Dizziness and giddiness (finding)|Oscillation of surroundings (finding)|Dizzy spells (finding)|Wooziness (finding),1703069,404640003|248223005|386705008|404641004|271789005|249988004|315018008|703464007,
-1,Ropinirole: ropinirole,Peripheral swelling: Swelling of lower limb (finding)|Swelling of upper limb (finding)|Swelling of hand (finding)|Swelling of bilateral feet (finding)|Swelling of finger (finding)|Swelling of limb (finding)|Peripheral edema (disorder),713823,449614009|449618007|299037003|762917000|299060006|80068009|271809000,
-1,Doxycycline: Doxycycline,Pollakiuria: Finding of frequency of urination (finding)|Increased frequency of urination (finding),1738521,300471006|162116003,
-1,Oxaliplatin: oxaliplatin,Delirium: Delirious (finding)|Delirium (disorder),1318011,419567006|2776000,
-1,Clopidogrel: clopidogrel,Productive cough: Does expectorate (finding)|Sputum - symptom (finding)|Sputum finding (finding)|Productive cough (finding),1322184,289119003|248596009|248595008|28743005,
-1,Levothyroxine: levothyroxine,Rash pustular: Pustular rash (morphologic abnormality),1501700,48055004,
-1,Lidocaine: Lidocaine,Hot flush: Flushing (disorder),989878,238810007,
-1,Melphalan: Melphalan,Depression: Acute depression (disorder)|Atypical depressive disorder (disorder)|Recurrent depression (disorder)|Depressive disorder (disorder)|Mixed anxiety and depressive disorder (disorder)|Chronic depression (disorder),1301267,712823008|191659001|191616006|35489007|231504006|192080009,
-1,Acetylcysteine: Acetylcysteine,Rhinorrhoea: Nasal discharge (finding),1139042,64531003,
-1,Lidocaine: Lidocaine,General physical health deterioration: General health deterioration (finding),989878,285384003,
-1,Allopurinol: Allopurinol,Haematochezia: Hematochezia (finding),1167322,405729008,
-1,Amlodipine: Amlodipine,Haematochezia: Hematochezia (finding),1332418,405729008,
-1,Iron: Iron,Gingival bleeding: Bleeding gums (finding),1360067,86276007,
-1,Loperamide: Loperamide,General physical health deterioration: General health deterioration (finding),991876,285384003,
-1,Promethazine: Promethazine,Eye swelling: Swelling of structure of eye (finding),1153013,45177002,
-1,Bisoprolol: Bisoprolol,Haemorrhage: Bleeding (finding),1338005,131148009,
-1,Meropenem: meropenem,"Hypertension: Hypertensive disorder, systemic arterial (disorder)|Poor hypertension control (finding)",1709170,38341003|170578008,
-1,Levothyroxine: levothyroxine,Petechiae: Petechiae (finding)|Petechiae of skin (disorder),1501700,271813007|423716004,
-1,Tramadol: Tramadol,Skin ulcer: Skin ulcer (disorder)|Ulcer of lower extremity (disorder)|Ulcer of foot (disorder)|Chronic ulcer of skin (disorder),1103314,46742003|95344007|95345008|19429009,
-1,Oxaliplatin: oxaliplatin,Oral candidiasis: Candidiasis of mouth (disorder),1318011,79740000,
-1,Trazodone: Trazodone,Asthma: Acute exacerbation of asthma (disorder)|Exacerbation of asthma (disorder)|Asthmatic bronchitis (disorder)|Asthma (disorder)|Allergic asthma (disorder)|Immunoglobulin E-mediated allergic asthma (disorder)|Pulmonary eosinophilia (disorder),703547,708038006|281239006|405944004|195967001|389145006|424643009|367542003,
-1,Cetirizine: Cetirizine,Rash vesicular: Vesicular eruption (disorder),1149196,79893008,
-1,Temazepam: Temazepam,Erythema: Erythema of skin (finding)|Face goes red (finding)|Erythema (finding),836715,444827008|271811009|247441003,
-1,Epirubicin: Epirubicin,Wound infection: Local infection of wound (disorder),1344354,76844004,
-1,Ciprofloxacin: Ciprofloxacin,Oral mucosa erosion: Erosion of oral mucosa (disorder),1797513,235019006,
-1,Allopurinol: Allopurinol,Lymphadenitis: Lymphadenitis (disorder),1167322,19471005,
-1,Zolmitriptan: zolmitriptan,Disturbance in attention: Disturbance of attention (finding)|Unable to concentrate (finding),1116031,76039005|60032008,
-1,Sertraline: Sertraline,Gastroenteritis: Gastroenteritis (disorder)|Acute gastroenteritis (disorder),739138,25374005|69776003,
-1,Anagrelide: anagrelide,Diplopia: Diplopia (disorder),1381253,24982008,
-1,Prasugrel: prasugrel,Faeces discoloured: Dark stools (finding),40163718,35064005,
-1,Fluoxetine: Fluoxetine,Abnormal loss of weight: Abnormal weight loss (finding)|Unintentional weight loss (finding),755695,267024001|448765001,
-1,Temazepam: Temazepam,Weight decreased: Weight decreased (finding)|Weight loss (finding),836715,262285001|89362005,
-1,Tigecycline: tigecycline,Dysuria: Dysuria (finding)|Difficulty passing urine (finding),1742432,49650001|102835006,
-1,Pantoprazole: pantoprazole,Ear discomfort: Sensation of blocked ear (finding),948078,103281005,
-1,Zinc: Zinc,Decreased appetite: Decrease in appetite (finding)|Loss of appetite (finding),19010696,64379006|79890006,
-1,Folic acid: Folic Acid,Loss of consciousness: Loss of consciousness (finding)|Syncope (disorder)|Unconscious (finding),19111620,419045004|271594007|418107008,
-1,Doxycycline: Doxycycline,Abdominal pain lower: Lower abdominal pain (finding),1738521,54586004,
-1,Nitrofurantoin: Nitrofurantoin,Dysarthria: Unable to articulate clearly (finding)|Slurred speech (finding)|Dysarthria (finding),920293,286295003|289195008|8011004,
-1,Tramadol: Tramadol,Skin lesion: Skin lesion (disorder),1103314,95324001,
-1,Risperidone: Risperidone,Melaena: Melena (disorder),735979,2901004,
-1,Disulfiram: Disulfiram,Hallucination: Hallucinations (finding),735850,7011001,
-1,Disulfiram: Disulfiram,Urinary incontinence: Urinary incontinence (finding),735850,165232002,
-1,Nevirapine: Nevirapine,Chromaturia: Discolored urine (finding),1769389,102867009,
-1,Etofenamate: etofenamate,Rash pruritic: Pruritic rash (disorder),19095561,64144002,
-1,Isotretinoin: Isotretinoin,Negative thoughts: Negative automatic thoughts (finding),984232,247653006,
-1,Chloramphenicol: Chloramphenicol,Ear pain: Otalgia (finding),990069,16001004,
-1,Nitrofurantoin: Nitrofurantoin,Dysstasia: Difficulty standing (finding),920293,249902000,
-1,Azithromycin: Azithromycin,Oliguria: Oliguria (finding),1734104,83128009,
-1,Ezetimibe: ezetimibe,Nasal congestion: Nasal congestion (finding),1526475,68235000,
-1,Albendazole: Albendazole,Constipation: Chronic constipation (disorder)|Obstipation (disorder)|Constipation (finding)|Therapeutic opioid induced constipation (disorder),1753745,236069009|111360009|14760008|136801000119102,
-1,Cefuroxime: Cefuroxime,Joint swelling: Swelling of knee joint (finding)|Swollen ankle (finding)|Joint swelling (finding),1778162,299322007|267039000|271771009,
-1,Deferoxamine: Deferoxamine,Visual field defect: Visual field defect (finding)|Visual field scotoma (finding),1711947,12184005|23388006,
-1,Brimonidine: brimonidine,Keratitis: Keratitis (disorder),915542,5888003,
-1,Zolmitriptan: zolmitriptan,Aphasia: Word finding difficulty (disorder)|Dysphasia (finding)|Aphasia (finding),1116031,229738006|20301004|87486003,
-1,Mepivacaine: Mepivacaine,Pallor: Pale - symptom (finding)|Body pale (finding)|Blanching of skin (finding),702774,267029006|274643008|4470009,
-1,Gemcitabine: gemcitabine,Gangrene: Gangrenous disorder (disorder),1314924,372070002,
-1,Acetazolamide: Acetazolamide,Haematuria: Frank hematuria (disorder)|Blood in urine (finding),929435,197941005|34436003,
-1,Nystatin: Nystatin,Swollen tongue: Tongue swelling (finding),922570,421262002,
-1,Fluoxetine: Fluoxetine,Enuresis: Nocturnal enuresis (finding)|Urinary incontinence of non-organic origin (finding),755695,8009008|42112009,
-1,Acitretin: Acitretin,Bone pain: Bone pain (finding),929638,12584003,
-1,Clarithromycin: Clarithromycin,Sudden hearing loss: Sudden hearing loss (disorder),1750500,79471008,
-1,Benzydamine: Benzydamine,Rash maculo-papular: Maculopapular eruption (disorder),19019620,247471006,
-1,Clarithromycin: Clarithromycin,Pain in jaw: Jaw pain (finding),1750500,274667000,
-1,Ezetimibe: ezetimibe,Eye swelling: Swelling of structure of eye (finding),1526475,45177002,
-1,Atorvastatin: atorvastatin,Anxiety disorder: Anxiety neurosis (finding)|Anxiety disorder (disorder),1545958,207363009|197480006,
-1,Dexamethasone: Dexamethasone,Anal abscess: Perianal abscess (disorder),1518254,82127005,
-1,Escitalopram: Escitalopram,Obsessive-compulsive disorder: Obsessive-compulsive disorder (disorder),715939,191736004,
-1,Guanfacine: Guanfacine,Nightmare: Nightmares (finding)|Unpleasant dream (finding),1344965,419145002|419748005,
-1,Midazolam: Midazolam,Nystagmus: Nystagmus (disorder),708298,563001,
-1,Escitalopram: Escitalopram,Feeling of body temperature change: Sensation of hot and cold (finding),715939,103002009,
-1,Dexamethasone: Dexamethasone,Odynophagia: Swallowing painful (finding),1518254,30233002,
-1,Vincristine: Vincristine,Anal abscess: Perianal abscess (disorder),1308290,82127005,
-1,Progesterone: Progesterone,Dysarthria: Unable to articulate clearly (finding)|Slurred speech (finding)|Dysarthria (finding),1552310,286295003|289195008|8011004,
-1,Chloramphenicol: Chloramphenicol,Dermatitis allergic: Atopic dermatitis (disorder)|Cutaneous hypersensitivity (disorder),990069,24079001|21626009,
-1,Lidocaine: Lidocaine,Status epilepticus: Status epilepticus (disorder),989878,230456007,
-1,Ciprofloxacin: Ciprofloxacin,Balanoposthitis: Balanitis (disorder),1797513,44882003,
-1,Propranolol: Propranolol,Cold sweat: Cold sweat (finding)|Clammy skin (finding),1353766,83547004|102598000,
-1,Hydrochlorothiazide: Hydrochlorothiazide,Deafness: Low frequency deafness (disorder)|Complete deafness (disorder)|Deafness symptom (disorder)|High frequency deafness (disorder)|Toxic deafness (disorder)|Hearing loss (disorder),974166,42538001|8531006|272033007|232326009|37635004|15188001,
-1,Cladribine: Cladribine,Chills: Rigor (finding)|Chill (finding),19054825,38880002|43724002,
-1,Fluconazole: Fluconazole,Paraesthesia oral: Paresthesia of tongue (disorder)|Oral paresthesia (disorder),1754994,95527007|95524000,
-1,Prednisone: Prednisone,Epigastric discomfort: Epigastric discomfort (finding),1551099,119416008,
-1,Candesartan: candesartan,Bone pain: Bone pain (finding),1351557,12584003,
-1,Acetylcysteine: Acetylcysteine,Rhinitis: Common cold (disorder)|Rhinitis (disorder)|Chronic rhinitis (disorder),1139042,82272006|70076002|86094006,
-1,Montelukast: montelukast,Mouth ulceration: Ulcer of mouth (disorder),1154161,26284000,
-1,Doxycycline: Doxycycline,Lacrimation increased: Watery eye (finding),1738521,420103007,
-1,Trazodone: Trazodone,Gastrointestinal disorder: Disorder of gastrointestinal tract (disorder)|Gastrointestinal symptom (finding),703547,119292006|267045008,
-1,Isoniazid: isoniazid,Deafness: Low frequency deafness (disorder)|Complete deafness (disorder)|Deafness symptom (disorder)|High frequency deafness (disorder)|Toxic deafness (disorder)|Hearing loss (disorder),1782521,42538001|8531006|272033007|232326009|37635004|15188001,
-1,Doxycycline: Doxycycline,Bone pain: Bone pain (finding),1738521,12584003,
-1,Ertapenem: ertapenem,"Hallucination, auditory: Auditory hallucinations (finding)",1717963,45150006,
-1,Zopiclone: zopiclone,Parkinsonism: Parkinsonism caused by drug (disorder)|Parkinson's disease (disorder)|Parkinsonism (disorder),19044883,4223005|49049000|32798002,
-1,Cycloserine: Cycloserine,Psychomotor hyperactivity: Hyperactive behavior (finding)|Psychomotor agitation (finding),1710446,44548000|47295007,
-1,Magaldrate: magaldrate,Abdominal pain: Chronic abdominal pain (finding)|Abdominal colic (finding)|Stomach cramps (finding)|Abdominal pain (finding),908360,111985007|9991008|51197009|21522001,
-1,Trimipramine: Trimipramine,Tinnitus: Tinnitus (finding),705755,60862001,
-1,Ritonavir: Ritonavir,Myositis: Myositis (disorder),1748921,26889001,
-1,Promethazine: Promethazine,Parkinsonism: Parkinsonism caused by drug (disorder)|Parkinson's disease (disorder)|Parkinsonism (disorder),1153013,4223005|49049000|32798002,
-1,Lormetazepam: lormetazepam,Aggression: Aggressive behavior (finding)|Physical aggression (finding),19007977,61372001|248004009,
-1,Indacaterol: indacaterol,"Thirst: Thirst, function (observable entity)|Excessive thirst (finding)|Increased thirst (finding)",40240664,59299002|17173007|249477003,
-1,Fingolimod: fingolimod,Rales: Respiratory crackles (finding),40226579,48409008,
-1,Mirtazapine: Mirtazapine,Dental caries: Dental caries (disorder),725131,80967001,
-1,Cyclophosphamide: Cyclophosphamide,Infusion site pain: Injection site pain (disorder),1310317,95388000,
-1,Quinine: Quinine,Sudden hearing loss: Sudden hearing loss (disorder),1760616,79471008,
-1,Magaldrate: magaldrate,Urticaria: Urticaria (disorder)|Allergic urticaria (disorder)|Wheal (finding)|Acute urticaria (disorder),908360,126485001|40178009|247472004|402408009,
-1,Ethambutol: Ethambutol,Acute psychosis: Psychotic disorder (disorder),1749301,69322001,
-1,Nebivolol: nebivolol,Tongue oedema: Edema of the tongue (disorder),1314577,81950002,
-1,Zofenopril: zofenopril,Erythema: Erythema of skin (finding)|Face goes red (finding)|Erythema (finding),19102107,444827008|271811009|247441003,
