"cohortId","name","cohortName","logicDescription","phenotypeId","atlasId","concept_id","concept_name","concept_code","matching_drug_cohort_id","intersection_drug","intersection_event","fixed_TAR"
2712,"generic_intersection_drug_event2","Teriflunomide + Guillain Barre Syndrome (anch. event start) (TAR=90)","Teriflunomide + Guillain Barre Syndrome (anch. event start) (TAR=90)",0,0,0,"0","0",0,313,980,90
2664,"generic_intersection_drug_event2","Progesterone + Deep Vein Thrombosis (DVT) (anch. event start) (TAR=90)","Progesterone + Deep Vein Thrombosis (DVT) (anch. event start) (TAR=90)",0,0,0,"0","0",0,291,977,90
2549,"generic_intersection_drug_event2","Ibuprofen + Anaphylaxis (anch. event start) (TAR=90)","Ibuprofen + Anaphylaxis (anch. event start) (TAR=90)",0,0,0,"0","0",0,236,974,90
2561,"generic_intersection_drug_event2","Lamivudine + Acute Myocardial Infarction (anch. event start) (TAR=90)","Lamivudine + Acute Myocardial Infarction (anch. event start) (TAR=90)",0,0,0,"0","0",0,242,973,90
2418,"generic_intersection_drug_event2","Carboplatin + Acute Myocardial Infarction (anch. event start) (TAR=90)","Carboplatin + Acute Myocardial Infarction (anch. event start) (TAR=90)",0,0,0,"0","0",0,183,973,90
2485,"generic_intersection_drug_event2","Docetaxel + Pulmonary Embolism (anch. event start) (TAR=90)","Docetaxel + Pulmonary Embolism (anch. event start) (TAR=90)",0,0,0,"0","0",0,208,986,90
2696,"generic_intersection_drug_event2","Sorafenib + Pulmonary Embolism (anch. event start) (TAR=90)","Sorafenib + Pulmonary Embolism (anch. event start) (TAR=90)",0,0,0,"0","0",0,307,986,90
2584,"generic_intersection_drug_event2","Melphalan + Pulmonary Embolism (anch. event start) (TAR=90)","Melphalan + Pulmonary Embolism (anch. event start) (TAR=90)",0,0,0,"0","0",0,254,986,90
2669,"generic_intersection_drug_event2","Quetiapine + Pulmonary Embolism (anch. event start) (TAR=90)","Quetiapine + Pulmonary Embolism (anch. event start) (TAR=90)",0,0,0,"0","0",0,294,986,90
2518,"generic_intersection_drug_event2","Fingolimod + Transverse Myelitis (anch. event start) (TAR=90)","Fingolimod + Transverse Myelitis (anch. event start) (TAR=90)",0,0,0,"0","0",0,221,988,90
2730,"generic_intersection_drug_event2","Warfarin + Anaphylaxis (anch. event start) (TAR=90)","Warfarin + Anaphylaxis (anch. event start) (TAR=90)",0,0,0,"0","0",0,323,974,90
2733,"generic_intersection_drug_event2","Zoledronic acid + Pulmonary Embolism (anch. event start) (TAR=90)","Zoledronic acid + Pulmonary Embolism (anch. event start) (TAR=90)",0,0,0,"0","0",0,324,986,90
2671,"generic_intersection_drug_event2","Ramipril + Narcolepsy (anch. event start) (TAR=90)","Ramipril + Narcolepsy (anch. event start) (TAR=90)",0,0,0,"0","0",0,295,984,90
2426,"generic_intersection_drug_event2","Ceftriaxone + Encephalomyelitis (anch. event start) (TAR=90)","Ceftriaxone + Encephalomyelitis (anch. event start) (TAR=90)",0,0,0,"0","0",0,186,979,90
2661,"generic_intersection_drug_event2","Pregabalin + Bells Palsy (anch. event start) (TAR=90)","Pregabalin + Bells Palsy (anch. event start) (TAR=90)",0,0,0,"0","0",0,290,976,90
2633,"generic_intersection_drug_event2","Oseltamivir + Narcolepsy (anch. event start) (TAR=90)","Oseltamivir + Narcolepsy (anch. event start) (TAR=90)",0,0,0,"0","0",0,278,984,90
2623,"generic_intersection_drug_event2","Octreotide + Deep Vein Thrombosis (DVT) (anch. event start) (TAR=90)","Octreotide + Deep Vein Thrombosis (DVT) (anch. event start) (TAR=90)",0,0,0,"0","0",0,273,977,90
2615,"generic_intersection_drug_event2","Mycophenolic acid + Non-hemorrhagic Stroke (anch. event start) (TAR=90)","Mycophenolic acid + Non-hemorrhagic Stroke (anch. event start) (TAR=90)",0,0,0,"0","0",0,268,985,90
2386,"generic_intersection_drug_event2","Abiraterone + Non-hemorrhagic Stroke (anch. event start) (TAR=90)","Abiraterone + Non-hemorrhagic Stroke (anch. event start) (TAR=90)",0,0,0,"0","0",0,163,985,90
2458,"generic_intersection_drug_event2","Cyclophosphamide + Immune Thrombocytopenia (ITP) (anch. event start) (TAR=90)","Cyclophosphamide + Immune Thrombocytopenia (ITP) (anch. event start) (TAR=90)",0,0,0,"0","0",0,201,982,90
2701,"generic_intersection_drug_event2","Sunitinib + Non-hemorrhagic Stroke (anch. event start) (TAR=90)","Sunitinib + Non-hemorrhagic Stroke (anch. event start) (TAR=90)",0,0,0,"0","0",0,309,985,90
2727,"generic_intersection_drug_event2","Vinorelbine + Pulmonary Embolism (anch. event start) (TAR=90)","Vinorelbine + Pulmonary Embolism (anch. event start) (TAR=90)",0,0,0,"0","0",0,321,986,90
2551,"generic_intersection_drug_event2","Ibuprofen + Immune Thrombocytopenia (ITP) (anch. event start) (TAR=90)","Ibuprofen + Immune Thrombocytopenia (ITP) (anch. event start) (TAR=90)",0,0,0,"0","0",0,236,982,90
2571,"generic_intersection_drug_event2","Levetiracetam + Acute Myocardial Infarction (anch. event start) (TAR=90)","Levetiracetam + Acute Myocardial Infarction (anch. event start) (TAR=90)",0,0,0,"0","0",0,246,973,90
2699,"generic_intersection_drug_event2","Sunitinib + Deep Vein Thrombosis (DVT) (anch. event start) (TAR=90)","Sunitinib + Deep Vein Thrombosis (DVT) (anch. event start) (TAR=90)",0,0,0,"0","0",0,309,977,90
2529,"generic_intersection_drug_event2","Furosemide + Encephalomyelitis (anch. event start) (TAR=90)","Furosemide + Encephalomyelitis (anch. event start) (TAR=90)",0,0,0,"0","0",0,228,979,90
2389,"generic_intersection_drug_event2","Alprazolam + Encephalomyelitis (anch. event start) (TAR=90)","Alprazolam + Encephalomyelitis (anch. event start) (TAR=90)",0,0,0,"0","0",0,166,979,90
2422,"generic_intersection_drug_event2","Carfilzomib + Acute Myocardial Infarction (anch. event start) (TAR=90)","Carfilzomib + Acute Myocardial Infarction (anch. event start) (TAR=90)",0,0,0,"0","0",0,184,973,90
2603,"generic_intersection_drug_event2","Mirtazapine + Anaphylaxis (anch. event start) (TAR=90)","Mirtazapine + Anaphylaxis (anch. event start) (TAR=90)",0,0,0,"0","0",0,264,974,90
2580,"generic_intersection_drug_event2","Lorazepam + Anaphylaxis (anch. event start) (TAR=90)","Lorazepam + Anaphylaxis (anch. event start) (TAR=90)",0,0,0,"0","0",0,251,974,90
2397,"generic_intersection_drug_event2","Amoxicillin + Encephalomyelitis (anch. event start) (TAR=90)","Amoxicillin + Encephalomyelitis (anch. event start) (TAR=90)",0,0,0,"0","0",0,169,979,90
2467,"generic_intersection_drug_event2","Dabigatran + Myocarditis Pericarditis (anch. event start) (TAR=90)","Dabigatran + Myocarditis Pericarditis (anch. event start) (TAR=90)",0,0,0,"0","0",0,203,983,90
2460,"generic_intersection_drug_event2","Cytarabine + Hemorrhagic Stroke (anch. event start) (TAR=90)","Cytarabine + Hemorrhagic Stroke (anch. event start) (TAR=90)",0,0,0,"0","0",0,202,981,90
2491,"generic_intersection_drug_event2","Doxorubicin + Pulmonary Embolism (anch. event start) (TAR=90)","Doxorubicin + Pulmonary Embolism (anch. event start) (TAR=90)",0,0,0,"0","0",0,209,986,90
2487,"generic_intersection_drug_event2","Doxorubicin + Anaphylaxis (anch. event start) (TAR=90)","Doxorubicin + Anaphylaxis (anch. event start) (TAR=90)",0,0,0,"0","0",0,209,974,90
2892,"generic_intersection_drug_event2","Heparin + Non-hemorrhagic Stroke (anch. event start) (TAR=365)","Heparin + Non-hemorrhagic Stroke (anch. event start) (TAR=365)",0,0,0,"0","0",0,395,985,365
3060,"generic_intersection_drug_event2","Teriflunomide + Appendicitis (anch. event start) (TAR=365)","Teriflunomide + Appendicitis (anch. event start) (TAR=365)",0,0,0,"0","0",0,475,975,365
2819,"generic_intersection_drug_event2","Dexamethasone + Acute Myocardial Infarction (anch. event start) (TAR=365)","Dexamethasone + Acute Myocardial Infarction (anch. event start) (TAR=365)",0,0,0,"0","0",0,366,973,365
2868,"generic_intersection_drug_event2","Fluconazole + Encephalomyelitis (anch. event start) (TAR=365)","Fluconazole + Encephalomyelitis (anch. event start) (TAR=365)",0,0,0,"0","0",0,384,979,365
3006,"generic_intersection_drug_event2","Prednisone + Deep Vein Thrombosis (DVT) (anch. event start) (TAR=365)","Prednisone + Deep Vein Thrombosis (DVT) (anch. event start) (TAR=365)",0,0,0,"0","0",0,451,977,365
2872,"generic_intersection_drug_event2","Fluorouracil + Pulmonary Embolism (anch. event start) (TAR=365)","Fluorouracil + Pulmonary Embolism (anch. event start) (TAR=365)",0,0,0,"0","0",0,386,986,365
2844,"generic_intersection_drug_event2","Enoxaparin + Deep Vein Thrombosis (DVT) (anch. event start) (TAR=365)","Enoxaparin + Deep Vein Thrombosis (DVT) (anch. event start) (TAR=365)",0,0,0,"0","0",0,374,977,365
2847,"generic_intersection_drug_event2","Enoxaparin + Pulmonary Embolism (anch. event start) (TAR=365)","Enoxaparin + Pulmonary Embolism (anch. event start) (TAR=365)",0,0,0,"0","0",0,374,986,365
2965,"generic_intersection_drug_event2","Naproxen + Anaphylaxis (anch. event start) (TAR=365)","Naproxen + Anaphylaxis (anch. event start) (TAR=365)",0,0,0,"0","0",0,431,974,365
2802,"generic_intersection_drug_event2","Cyclophosphamide + Appendicitis (anch. event start) (TAR=365)","Cyclophosphamide + Appendicitis (anch. event start) (TAR=365)",0,0,0,"0","0",0,363,975,365
3062,"generic_intersection_drug_event2","Testosterone + Pulmonary Embolism (anch. event start) (TAR=365)","Testosterone + Pulmonary Embolism (anch. event start) (TAR=365)",0,0,0,"0","0",0,476,986,365
2770,"generic_intersection_drug_event2","Carboplatin + Myocarditis Pericarditis (anch. event start) (TAR=365)","Carboplatin + Myocarditis Pericarditis (anch. event start) (TAR=365)",0,0,0,"0","0",0,345,983,365
2983,"generic_intersection_drug_event2","Oxaliplatin + Acute Myocardial Infarction (anch. event start) (TAR=365)","Oxaliplatin + Acute Myocardial Infarction (anch. event start) (TAR=365)",0,0,0,"0","0",0,441,973,365
2885,"generic_intersection_drug_event2","Glatiramer + Anaphylaxis (anch. event start) (TAR=365)","Glatiramer + Anaphylaxis (anch. event start) (TAR=365)",0,0,0,"0","0",0,393,974,365
2804,"generic_intersection_drug_event2","Cyclophosphamide + Encephalomyelitis (anch. event start) (TAR=365)","Cyclophosphamide + Encephalomyelitis (anch. event start) (TAR=365)",0,0,0,"0","0",0,363,979,365
2808,"generic_intersection_drug_event2","Cyclophosphamide + Myocarditis Pericarditis (anch. event start) (TAR=365)","Cyclophosphamide + Myocarditis Pericarditis (anch. event start) (TAR=365)",0,0,0,"0","0",0,363,983,365
3035,"generic_intersection_drug_event2","Rivaroxaban + Immune Thrombocytopenia (ITP) (anch. event start) (TAR=365)","Rivaroxaban + Immune Thrombocytopenia (ITP) (anch. event start) (TAR=365)",0,0,0,"0","0",0,462,982,365
2817,"generic_intersection_drug_event2","Dabigatran + Non-hemorrhagic Stroke (anch. event start) (TAR=365)","Dabigatran + Non-hemorrhagic Stroke (anch. event start) (TAR=365)",0,0,0,"0","0",0,365,985,365
2857,"generic_intersection_drug_event2","Everolimus + Myocarditis Pericarditis (anch. event start) (TAR=365)","Everolimus + Myocarditis Pericarditis (anch. event start) (TAR=365)",0,0,0,"0","0",0,379,983,365
2955,"generic_intersection_drug_event2","Morphine + Anaphylaxis (anch. event start) (TAR=365)","Morphine + Anaphylaxis (anch. event start) (TAR=365)",0,0,0,"0","0",0,428,974,365
2945,"generic_intersection_drug_event2","Methylprednisolone + Disseminated Intravascular Coagulation (anch. event start) (TAR=365)","Methylprednisolone + Disseminated Intravascular Coagulation (anch. event start) (TAR=365)",0,0,0,"0","0",0,422,978,365
3015,"generic_intersection_drug_event2","Propofol + Disseminated Intravascular Coagulation (anch. event start) (TAR=365)","Propofol + Disseminated Intravascular Coagulation (anch. event start) (TAR=365)",0,0,0,"0","0",0,454,978,365
2855,"generic_intersection_drug_event2","Esomeprazole + Narcolepsy (anch. event start) (TAR=365)","Esomeprazole + Narcolepsy (anch. event start) (TAR=365)",0,0,0,"0","0",0,378,984,365
2849,"generic_intersection_drug_event2","Epirubicin + Immune Thrombocytopenia (ITP) (anch. event start) (TAR=365)","Epirubicin + Immune Thrombocytopenia (ITP) (anch. event start) (TAR=365)",0,0,0,"0","0",0,375,982,365
2740,"generic_intersection_drug_event2","Amiodarone + Deep Vein Thrombosis (DVT) (anch. event start) (TAR=365)","Amiodarone + Deep Vein Thrombosis (DVT) (anch. event start) (TAR=365)",0,0,0,"0","0",0,329,977,365
2902,"generic_intersection_drug_event2","Ifosfamide + Immune Thrombocytopenia (ITP) (anch. event start) (TAR=365)","Ifosfamide + Immune Thrombocytopenia (ITP) (anch. event start) (TAR=365)",0,0,0,"0","0",0,399,982,365
2888,"generic_intersection_drug_event2","Heparin + Anaphylaxis (anch. event start) (TAR=365)","Heparin + Anaphylaxis (anch. event start) (TAR=365)",0,0,0,"0","0",0,395,974,365
3011,"generic_intersection_drug_event2","Pregabalin + Narcolepsy (anch. event start) (TAR=365)","Pregabalin + Narcolepsy (anch. event start) (TAR=365)",0,0,0,"0","0",0,452,984,365
2860,"generic_intersection_drug_event2","Fentanyl + Anaphylaxis (anch. event start) (TAR=365)","Fentanyl + Anaphylaxis (anch. event start) (TAR=365)",0,0,0,"0","0",0,381,974,365
2875,"generic_intersection_drug_event2","Fulvestrant + Immune Thrombocytopenia (ITP) (anch. event start) (TAR=365)","Fulvestrant + Immune Thrombocytopenia (ITP) (anch. event start) (TAR=365)",0,0,0,"0","0",0,389,982,365
3016,"generic_intersection_drug_event2","Propranolol + Narcolepsy (anch. event start) (TAR=365)","Propranolol + Narcolepsy (anch. event start) (TAR=365)",0,0,0,"0","0",0,455,984,365
2882,"generic_intersection_drug_event2","Gemcitabine + Encephalomyelitis (anch. event start) (TAR=365)","Gemcitabine + Encephalomyelitis (anch. event start) (TAR=365)",0,0,0,"0","0",0,392,979,365
2924,"generic_intersection_drug_event2","Levothyroxine + Narcolepsy (anch. event start) (TAR=365)","Levothyroxine + Narcolepsy (anch. event start) (TAR=365)",0,0,0,"0","0",0,410,984,365
2944,"generic_intersection_drug_event2","Methylprednisolone + Anaphylaxis (anch. event start) (TAR=365)","Methylprednisolone + Anaphylaxis (anch. event start) (TAR=365)",0,0,0,"0","0",0,422,974,365
2957,"generic_intersection_drug_event2","Morphine + Encephalomyelitis (anch. event start) (TAR=365)","Morphine + Encephalomyelitis (anch. event start) (TAR=365)",0,0,0,"0","0",0,428,979,365
3058,"generic_intersection_drug_event2","Tadalafil + Narcolepsy (anch. event start) (TAR=365)","Tadalafil + Narcolepsy (anch. event start) (TAR=365)",0,0,0,"0","0",0,473,984,365
2887,"generic_intersection_drug_event2","Heparin + Acute Myocardial Infarction (anch. event start) (TAR=365)","Heparin + Acute Myocardial Infarction (anch. event start) (TAR=365)",0,0,0,"0","0",0,395,973,365
2797,"generic_intersection_drug_event2","Clozapine + Acute Myocardial Infarction (anch. event start) (TAR=365)","Clozapine + Acute Myocardial Infarction (anch. event start) (TAR=365)",0,0,0,"0","0",0,362,973,365
2803,"generic_intersection_drug_event2","Cyclophosphamide + Deep Vein Thrombosis (DVT) (anch. event start) (TAR=365)","Cyclophosphamide + Deep Vein Thrombosis (DVT) (anch. event start) (TAR=365)",0,0,0,"0","0",0,363,977,365
3072,"generic_intersection_drug_event2","Vancomycin + Deep Vein Thrombosis (DVT) (anch. event start) (TAR=365)","Vancomycin + Deep Vein Thrombosis (DVT) (anch. event start) (TAR=365)",0,0,0,"0","0",0,481,977,365
2859,"generic_intersection_drug_event2","Exemestane + Immune Thrombocytopenia (ITP) (anch. event start) (TAR=365)","Exemestane + Immune Thrombocytopenia (ITP) (anch. event start) (TAR=365)",0,0,0,"0","0",0,380,982,365
2793,"generic_intersection_drug_event2","Clopidogrel + Hemorrhagic Stroke (anch. event start) (TAR=365)","Clopidogrel + Hemorrhagic Stroke (anch. event start) (TAR=365)",0,0,0,"0","0",0,361,981,365
3023,"generic_intersection_drug_event2","Ribavirin + Immune Thrombocytopenia (ITP) (anch. event start) (TAR=365)","Ribavirin + Immune Thrombocytopenia (ITP) (anch. event start) (TAR=365)",0,0,0,"0","0",0,459,982,365
2990,"generic_intersection_drug_event2","Paclitaxel + Disseminated Intravascular Coagulation (anch. event start) (TAR=365)","Paclitaxel + Disseminated Intravascular Coagulation (anch. event start) (TAR=365)",0,0,0,"0","0",0,443,978,365
2768,"generic_intersection_drug_event2","Carboplatin + Deep Vein Thrombosis (DVT) (anch. event start) (TAR=365)","Carboplatin + Deep Vein Thrombosis (DVT) (anch. event start) (TAR=365)",0,0,0,"0","0",0,345,977,365
2978,"generic_intersection_drug_event2","Olanzapine + Myocarditis Pericarditis (anch. event start) (TAR=365)","Olanzapine + Myocarditis Pericarditis (anch. event start) (TAR=365)",0,0,0,"0","0",0,437,983,365
2826,"generic_intersection_drug_event2","Dexamethasone + Non-hemorrhagic Stroke (anch. event start) (TAR=365)","Dexamethasone + Non-hemorrhagic Stroke (anch. event start) (TAR=365)",0,0,0,"0","0",0,366,985,365
2799,"generic_intersection_drug_event2","Clozapine + Myocarditis Pericarditis (anch. event start) (TAR=365)","Clozapine + Myocarditis Pericarditis (anch. event start) (TAR=365)",0,0,0,"0","0",0,362,983,365
2866,"generic_intersection_drug_event2","Fingolimod + Narcolepsy (anch. event start) (TAR=365)","Fingolimod + Narcolepsy (anch. event start) (TAR=365)",0,0,0,"0","0",0,383,984,365
3068,"generic_intersection_drug_event2","Tramadol + Encephalomyelitis (anch. event start) (TAR=365)","Tramadol + Encephalomyelitis (anch. event start) (TAR=365)",0,0,0,"0","0",0,479,979,365
2891,"generic_intersection_drug_event2","Heparin + Immune Thrombocytopenia (ITP) (anch. event start) (TAR=365)","Heparin + Immune Thrombocytopenia (ITP) (anch. event start) (TAR=365)",0,0,0,"0","0",0,395,982,365
2879,"generic_intersection_drug_event2","Gabapentin + Narcolepsy (anch. event start) (TAR=365)","Gabapentin + Narcolepsy (anch. event start) (TAR=365)",0,0,0,"0","0",0,391,984,365
2750,"generic_intersection_drug_event2","Anastrozole + Narcolepsy (anch. event start) (TAR=365)","Anastrozole + Narcolepsy (anch. event start) (TAR=365)",0,0,0,"0","0",0,334,984,365
2970,"generic_intersection_drug_event2","Nitrofurantoin + Guillain Barre Syndrome (anch. event start) (TAR=365)","Nitrofurantoin + Guillain Barre Syndrome (anch. event start) (TAR=365)",0,0,0,"0","0",0,434,980,365
2992,"generic_intersection_drug_event2","Paclitaxel + Myocarditis Pericarditis (anch. event start) (TAR=365)","Paclitaxel + Myocarditis Pericarditis (anch. event start) (TAR=365)",0,0,0,"0","0",0,443,983,365
3054,"generic_intersection_drug_event2","Tacrolimus + Hemorrhagic Stroke (anch. event start) (TAR=365)","Tacrolimus + Hemorrhagic Stroke (anch. event start) (TAR=365)",0,0,0,"0","0",0,472,981,365
2932,"generic_intersection_drug_event2","Medroxyprogesterone + Pulmonary Embolism (anch. event start) (TAR=365)","Medroxyprogesterone + Pulmonary Embolism (anch. event start) (TAR=365)",0,0,0,"0","0",0,415,986,365
2884,"generic_intersection_drug_event2","Gemcitabine + Non-hemorrhagic Stroke (anch. event start) (TAR=365)","Gemcitabine + Non-hemorrhagic Stroke (anch. event start) (TAR=365)",0,0,0,"0","0",0,392,985,365
3022,"generic_intersection_drug_event2","Ranitidine + Immune Thrombocytopenia (ITP) (anch. event start) (TAR=365)","Ranitidine + Immune Thrombocytopenia (ITP) (anch. event start) (TAR=365)",0,0,0,"0","0",0,458,982,365
2991,"generic_intersection_drug_event2","Paclitaxel + Immune Thrombocytopenia (ITP) (anch. event start) (TAR=365)","Paclitaxel + Immune Thrombocytopenia (ITP) (anch. event start) (TAR=365)",0,0,0,"0","0",0,443,982,365
3051,"generic_intersection_drug_event2","Tacrolimus + Appendicitis (anch. event start) (TAR=365)","Tacrolimus + Appendicitis (anch. event start) (TAR=365)",0,0,0,"0","0",0,472,975,365
3032,"generic_intersection_drug_event2","Rivaroxaban + Deep Vein Thrombosis (DVT) (anch. event start) (TAR=365)","Rivaroxaban + Deep Vein Thrombosis (DVT) (anch. event start) (TAR=365)",0,0,0,"0","0",0,462,977,365
2772,"generic_intersection_drug_event2","Carfilzomib + Deep Vein Thrombosis (DVT) (anch. event start) (TAR=365)","Carfilzomib + Deep Vein Thrombosis (DVT) (anch. event start) (TAR=365)",0,0,0,"0","0",0,346,977,365
2755,"generic_intersection_drug_event2","Apixaban + Non-hemorrhagic Stroke (anch. event start) (TAR=365)","Apixaban + Non-hemorrhagic Stroke (anch. event start) (TAR=365)",0,0,0,"0","0",0,335,985,365
2838,"generic_intersection_drug_event2","Doxorubicin + Immune Thrombocytopenia (ITP) (anch. event start) (TAR=365)","Doxorubicin + Immune Thrombocytopenia (ITP) (anch. event start) (TAR=365)",0,0,0,"0","0",0,371,982,365
2919,"generic_intersection_drug_event2","Letrozole + Non-hemorrhagic Stroke (anch. event start) (TAR=365)","Letrozole + Non-hemorrhagic Stroke (anch. event start) (TAR=365)",0,0,0,"0","0",0,407,985,365
2782,"generic_intersection_drug_event2","Ciprofloxacin + Anaphylaxis (anch. event start) (TAR=365)","Ciprofloxacin + Anaphylaxis (anch. event start) (TAR=365)",0,0,0,"0","0",0,354,974,365
2904,"generic_intersection_drug_event2","Imatinib + Immune Thrombocytopenia (ITP) (anch. event start) (TAR=365)","Imatinib + Immune Thrombocytopenia (ITP) (anch. event start) (TAR=365)",0,0,0,"0","0",0,400,982,365
3065,"generic_intersection_drug_event2","Ticagrelor + Non-hemorrhagic Stroke (anch. event start) (TAR=365)","Ticagrelor + Non-hemorrhagic Stroke (anch. event start) (TAR=365)",0,0,0,"0","0",0,477,985,365
2759,"generic_intersection_drug_event2","Bisoprolol + Anaphylaxis (anch. event start) (TAR=365)","Bisoprolol + Anaphylaxis (anch. event start) (TAR=365)",0,0,0,"0","0",0,339,974,365
2792,"generic_intersection_drug_event2","Clopidogrel + Deep Vein Thrombosis (DVT) (anch. event start) (TAR=365)","Clopidogrel + Deep Vein Thrombosis (DVT) (anch. event start) (TAR=365)",0,0,0,"0","0",0,361,977,365
3044,"generic_intersection_drug_event2","Simvastatin + Guillain Barre Syndrome (anch. event start) (TAR=365)","Simvastatin + Guillain Barre Syndrome (anch. event start) (TAR=365)",0,0,0,"0","0",0,468,980,365
2837,"generic_intersection_drug_event2","Doxorubicin + Deep Vein Thrombosis (DVT) (anch. event start) (TAR=365)","Doxorubicin + Deep Vein Thrombosis (DVT) (anch. event start) (TAR=365)",0,0,0,"0","0",0,371,977,365
2938,"generic_intersection_drug_event2","Methotrexate + Deep Vein Thrombosis (DVT) (anch. event start) (TAR=365)","Methotrexate + Deep Vein Thrombosis (DVT) (anch. event start) (TAR=365)",0,0,0,"0","0",0,420,977,365
2841,"generic_intersection_drug_event2","Doxycycline + Anaphylaxis (anch. event start) (TAR=365)","Doxycycline + Anaphylaxis (anch. event start) (TAR=365)",0,0,0,"0","0",0,372,974,365
2981,"generic_intersection_drug_event2","Ondansetron + Anaphylaxis (anch. event start) (TAR=365)","Ondansetron + Anaphylaxis (anch. event start) (TAR=365)",0,0,0,"0","0",0,439,974,365
3049,"generic_intersection_drug_event2","Sunitinib + Myocarditis Pericarditis (anch. event start) (TAR=365)","Sunitinib + Myocarditis Pericarditis (anch. event start) (TAR=365)",0,0,0,"0","0",0,471,983,365
2951,"generic_intersection_drug_event2","Midazolam + Encephalomyelitis (anch. event start) (TAR=365)","Midazolam + Encephalomyelitis (anch. event start) (TAR=365)",0,0,0,"0","0",0,425,979,365
3070,"generic_intersection_drug_event2","Triamcinolone + Narcolepsy (anch. event start) (TAR=365)","Triamcinolone + Narcolepsy (anch. event start) (TAR=365)",0,0,0,"0","0",0,480,984,365
2996,"generic_intersection_drug_event2","Pioglitazone + Acute Myocardial Infarction (anch. event start) (TAR=365)","Pioglitazone + Acute Myocardial Infarction (anch. event start) (TAR=365)",0,0,0,"0","0",0,447,973,365
3000,"generic_intersection_drug_event2","Prednisolone + Disseminated Intravascular Coagulation (anch. event start) (TAR=365)","Prednisolone + Disseminated Intravascular Coagulation (anch. event start) (TAR=365)",0,0,0,"0","0",0,450,978,365
2942,"generic_intersection_drug_event2","Methylphenidate + Non-hemorrhagic Stroke (anch. event start) (TAR=365)","Methylphenidate + Non-hemorrhagic Stroke (anch. event start) (TAR=365)",0,0,0,"0","0",0,421,985,365
3037,"generic_intersection_drug_event2","Rivaroxaban + Non-hemorrhagic Stroke (anch. event start) (TAR=365)","Rivaroxaban + Non-hemorrhagic Stroke (anch. event start) (TAR=365)",0,0,0,"0","0",0,462,985,365
2980,"generic_intersection_drug_event2","Omeprazole + Anaphylaxis (anch. event start) (TAR=365)","Omeprazole + Anaphylaxis (anch. event start) (TAR=365)",0,0,0,"0","0",0,438,974,365
3064,"generic_intersection_drug_event2","Ticagrelor + Hemorrhagic Stroke (anch. event start) (TAR=365)","Ticagrelor + Hemorrhagic Stroke (anch. event start) (TAR=365)",0,0,0,"0","0",0,477,981,365
2784,"generic_intersection_drug_event2","Ciprofloxacin + Guillain Barre Syndrome (anch. event start) (TAR=365)","Ciprofloxacin + Guillain Barre Syndrome (anch. event start) (TAR=365)",0,0,0,"0","0",0,354,980,365
3019,"generic_intersection_drug_event2","Ramipril + Anaphylaxis (anch. event start) (TAR=365)","Ramipril + Anaphylaxis (anch. event start) (TAR=365)",0,0,0,"0","0",0,457,974,365
2880,"generic_intersection_drug_event2","Gemcitabine + Acute Myocardial Infarction (anch. event start) (TAR=365)","Gemcitabine + Acute Myocardial Infarction (anch. event start) (TAR=365)",0,0,0,"0","0",0,392,973,365
2890,"generic_intersection_drug_event2","Heparin + Hemorrhagic Stroke (anch. event start) (TAR=365)","Heparin + Hemorrhagic Stroke (anch. event start) (TAR=365)",0,0,0,"0","0",0,395,981,365
2791,"generic_intersection_drug_event2","Clopidogrel + Acute Myocardial Infarction (anch. event start) (TAR=365)","Clopidogrel + Acute Myocardial Infarction (anch. event start) (TAR=365)",0,0,0,"0","0",0,361,973,365
2795,"generic_intersection_drug_event2","Clopidogrel + Myocarditis Pericarditis (anch. event start) (TAR=365)","Clopidogrel + Myocarditis Pericarditis (anch. event start) (TAR=365)",0,0,0,"0","0",0,361,983,365
2861,"generic_intersection_drug_event2","Fentanyl + Narcolepsy (anch. event start) (TAR=365)","Fentanyl + Narcolepsy (anch. event start) (TAR=365)",0,0,0,"0","0",0,381,984,365
2901,"generic_intersection_drug_event2","Ifosfamide + Encephalomyelitis (anch. event start) (TAR=365)","Ifosfamide + Encephalomyelitis (anch. event start) (TAR=365)",0,0,0,"0","0",0,399,979,365
2975,"generic_intersection_drug_event2","Ofloxacin + Immune Thrombocytopenia (ITP) (anch. event start) (TAR=365)","Ofloxacin + Immune Thrombocytopenia (ITP) (anch. event start) (TAR=365)",0,0,0,"0","0",0,436,982,365
3008,"generic_intersection_drug_event2","Prednisone + Myocarditis Pericarditis (anch. event start) (TAR=365)","Prednisone + Myocarditis Pericarditis (anch. event start) (TAR=365)",0,0,0,"0","0",0,451,983,365
3059,"generic_intersection_drug_event2","Temozolomide + Immune Thrombocytopenia (ITP) (anch. event start) (TAR=365)","Temozolomide + Immune Thrombocytopenia (ITP) (anch. event start) (TAR=365)",0,0,0,"0","0",0,474,982,365
2918,"generic_intersection_drug_event2","Letrozole + Myocarditis Pericarditis (anch. event start) (TAR=365)","Letrozole + Myocarditis Pericarditis (anch. event start) (TAR=365)",0,0,0,"0","0",0,407,983,365
2742,"generic_intersection_drug_event2","Amiodarone + Hemorrhagic Stroke (anch. event start) (TAR=365)","Amiodarone + Hemorrhagic Stroke (anch. event start) (TAR=365)",0,0,0,"0","0",0,329,981,365
